record_id,origin,title,date_local,time_local,timezone,venue,neighborhood,borough,host,official_url,registration_url,source_calendars,format,net_signal,icp_score,icp_fit_rationale,confirmed_people_orgs,target_audience,price_currency,access_requirements,observed_registration_status,observation_time,rank_score,rank_tier,remaining_uncertainty,slug,official_desc_snippet,networking_evidence,evidence_level,desc_has_commercial
CW-0363,official-838,Why just building factories isn't cutting it: a roundtable discussion.,2026-09-22,07:00am-10:30am,America/New_York (assumed; NYC listing),Input Physical Address,,,Opna,https://www.climateweeknyc.org/event-search/why-just-building-factories-isnt-cutting-it-a-roundtable-discussion?hsLang=en,https://luma.com/uboxbf73,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,why-just-building-factories-isnt-cutting-it-a-roundtable-discussion,"07:00am - 10:30am, Tuesday, September 22, 2026 Private event Register now Build the market, not just the factories. That's the idea this breakfast is built on. Grid connection will get named as the constraint in almost every energisation discussion in New York this week, but the constraint behind it gets named far less often: the transformers, switchgear and cables that physically connect clean power are running years late, and the cause is choreography as much as capacity. “The median [US] proj",breakfast; connect; pitch,primary-page (official description parsed 2026-09-10),yes
CW-0214,official-838,Why the Corner Has No Store: The Rules That Make Us Drive,2026-09-22,10:30am-12:00pm,America/New_York (assumed; NYC listing),49 Elizabeth St. 6th Floor,,Manhattan,The Parking Reform Network,https://www.climateweeknyc.org/event-search/why-the-corner-has-no-store-the-rules-that-make-us-drive?hsLang=en,https://luma.com/parking-bajt,climateweeknyc.org/event-search (official),In-person,strong,4,built world / data centers / real estate  [secondary: cities / urban systems; transport / mobility],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,why-the-corner-has-no-store-the-rules-that-make-us-drive,"10:30am - 12:00pm, Tuesday, September 22, 2026 49 Elizabeth St. 6th Floor, Manhattan, New York, New York, 10013, United States Public event Register now Bringing jobs and commerce closer to where people live decreases our reliance on vehicles. Unfortunately, zoning, parking mandates, licensing rules, and residential sprawl have rendered neighborhood enterprises both illegal and unprofitable. This panel examines how to untangle the legal and economic web that prevents sustainable mixed-use neighb",network,primary-page (official description parsed 2026-09-10),yes
ECO-pwgqfblm,ecosystem-luma,Women and Climate Climate Week NYC Happy Hour,2026-09-22,17:30–20:00,America/New_York,New York (obfuscated),,,Women and Climate,,https://luma.com/pwgqfblm,Luma public search (query: climate investor),happy hour/community,strong,5,happy hour/community,,Not stated (unverified),Free (listed ticket),Registration available subject to listed capacity/status; eligibility not independently established.,Waitlist (Luma primary page),2026-09-10T22:13:01.474475+00:00,7,Qualified,Registration status/eligibility not fully verified.,pwgqfblm,"Welcome to our NYC Climate Week Event for 2026!
Women and Climate's Climate Week NYC Happy Hour is a special space for women and non-binary individuals to network, make new friends! As always, no climate experience necessary!
Our Board Members and Volunteers will also be attending and eager to meet our community, new and existing!
A cash bar will be available for purchase of drinks.
We’re also excited to share our program for the evening:
Susan McPherson and Julie Potyraj will deliver special remarks.
Carter Schmitt and Simran Heer will return as our Masters of Ceremonies.
Women and Climate Bo",happy hour,ecosystem-primary (Luma structured event data independently verified 2026-09-10),no
CW-0424,official-838,Accommodating Growth in the Global South,2026-09-23,01:30pm-02:45pm,America/New_York (assumed; NYC listing),395 Hudson Street,,Manhattan,"Gehl Architects, NYU Marron Institute, World Resources Institute, and The Parking Reform Network",https://www.climateweeknyc.org/event-search/accommodating-growth-in-the-global-south?hsLang=en,https://luma.com/parking-it6l,climateweeknyc.org/event-search (official),In-person,strong,4,built world / data centers / real estate  [secondary: cities / urban systems; transport / mobility],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,accommodating-growth-in-the-global-south,"01:30pm - 02:45pm, Wednesday, September 23, 2026 395 Hudson Street, 8th Floor, Manhattan, New York, New York, 10014, United States Public event Register now Most of the world's urban growth over the next few decades will happen in cities that don't yet exist at scale — concentrated in the Global South, where population growth is fastest and infrastructure is least locked in. Whether that growth compounds sprawl-driven emissions or avoids them depends on choices being made right now about housing",network,primary-page (official description parsed 2026-09-10),yes
CW-0522,official-838,Africa Climate Investment Forum,2026-09-23,01:00pm-07:30pm,America/New_York (assumed; NYC listing),Address provided to registrants,,,"GOGLA, GreenMax Capital Group, Africa Minigrid Developers Association (AMDA), Global Energy Alliance for People and Planet (GEAPP), InfraCredit, and Genesis Energy",https://www.climateweeknyc.org/event-search/africa-climate-investment-forum?hsLang=en,https://luma.com/aq5pk87i,climateweeknyc.org/event-search (official),In-person,medium,4,energy / grid / power markets; climate finance / investment,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),5,Qualified,Registration status/price/eligibility not verified.,africa-climate-investment-forum,"01:00pm - 07:30pm, Wednesday, September 23, 2026 Address provided to registrants, New York, New York, United States Private event Register now The Africa Climate Investment Forum seeks to elevate Africa's climate investment opportunities and attract new potential investors and philanthropic funders. Discussion topics and sessions: ● Why Climate Portfolios Need Africa ● Unlocking Africa's Climate Venture Opportunity ● Africa's E-Mobility Transition ● State of the Off-Grid Industry: What Will It T",,primary-page (official description parsed 2026-09-10),yes
CW-0540,official-838,Backing Innovation: How States Are Investing in the Future,2026-09-23,05:00pm-07:30pm,America/New_York (assumed; NYC listing),KPMG LLP - 375 9th Ave 17th Floor - KPMG Ignition Center (23rd Floor),,Manhattan,Hosted by NY Ventures x Connecticut Innovations x NJ Economic Development Authority & Sponsored by Rho & KPMG,https://www.climateweeknyc.org/event-search/backing-innovation-how-states-are-investing-in-the-future?hsLang=en,https://luma.com/gov-vc-panel,climateweeknyc.org/event-search (official),In-person,none,2,climate finance / investment,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),0,Qualified,Registration status/price/eligibility not verified.,backing-innovation-how-states-are-investing-in-the-future,"05:00pm - 07:30pm, Wednesday, September 23, 2026 KPMG LLP - 375 9th Ave 17th Floor - KPMG Ignition Center (23rd Floor), Manhattan, New York, New York, 10001, United States Public event Register now State venture funds are playing an increasingly important role in building regional innovation ecosystems. ​This panel brings together leaders from three of the Northeast's most active public VC programs — Connecticut Innovations, New York State's NY Ventures, and the New Jersey Economic Development A",happy hour,primary-page (official description parsed 2026-09-10),yes
ECO-c2es-scaleup-summit,ecosystem-luma,C2ES Scale-Up Summit,2026-09-23,14:30–17:30,America/New_York,"GH on the Park, 54 W 40th St, Midtown South",,,C2ES (Center for Climate and Energy Solutions),,https://luma.com/C2ES-ScaleUp-Summit,Luma public search (query: climate tech),policy/scaleup,strong,4,policy/scaleup,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,6,Qualified,Registration status/eligibility not fully verified.,c2es-scaleup-summit,"Commercializing climate technologies requires both world-class innovation and effective strategies to close the financing gap between successful pilots and full-scale deployment. This Summit will bring together leading climate technology startups with investors, corporate buyers, and other key sources of capital to explore how strategic milestones, partnerships, and blended capital approaches can accelerate commercialization, strengthen U.S. competitiveness, and scale climate solutions.
The Summit will feature three key sessions:
1) A startup showcase highlighting leading climate tech companie",,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
CW-0577,official-838,C3 Climate Week CUNY Research Expo,2026-09-23,02:00pm-06:00pm,America/New_York (assumed; NYC listing),Oculus World Trade Center Shop #53,,Manhattan,"CUNY Climate Consortium, CUNY PIT Lab, NYC PIT Pop UP",https://www.climateweeknyc.org/event-search/c3-climate-week-cuny-research-expo?hsLang=en,https://nycpitpopup.org/event/c3-climate-week-cuny-research-expo/,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),2,Qualified,Registration status/price/eligibility not verified.,c3-climate-week-cuny-research-expo,"02:00pm - 06:00pm, Wednesday, September 23, 2026 Oculus World Trade Center Shop #53, South Concourse, Main Floor C2 185 Greenwich Street, Manhattan, New York, New York, 10006, United States Public event Register now We are excited to host the C3 Climate Week CUNY Research Expo on Wednesday, September 23 at the NYC PIT Pop Up at the Oculus World Trade Center. We will be showcasing work from across the CUNY community—including graduate and master’s students, faculty, research teams and labs, cente",,primary-page (official description parsed 2026-09-10),no
ECO-xmuiv8bw,ecosystem-luma,Carbon Newbie Summit at Climate Week NYC 2026,2026-09-23,09:00–12:30,America/New_York,"Debevoise & Plimpton LLP, 66 Hudson Blvd E",,,Carbon Newbie; Michelle Li,,https://luma.com/xmuiv8bw,Luma public search (query: climate week),carbon/summit,strong,4,carbon/summit,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,6,Qualified,Registration status/eligibility not fully verified.,xmuiv8bw,"The Carbon Newbie Summit is back for its 6th edition! 🎉
What can whales teach us about economics? How is AI transforming the way buildings use energy? And how are global investors and insurers preparing for a changing climate?
Hear fresh perspectives from senior leaders at Mubadala Investment Company, London Stock Exchange Group, Trane Technologies, ServiceNow, American Family Insurance, BrainBox AI and more—alongside renowned scientists, entrepreneurs and changemakers from Columbia Climate School, the University of Toronto, Rutgers University and the Clean Air Task Force.
We’ll explore everyt",,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
ECO-69gbd51y,ecosystem-luma,Climate Solutions Showcase,2026-09-23,12:00–16:00,America/New_York,The Arts Center at Governors Island (Bldg 110),,,Governors Island,,https://luma.com/69gbd51y,Luma public search (query: climate tech),showcase,strong,6,showcase,,Not stated (unverified),Free (listed ticket),Registration available subject to listed capacity/status; eligibility not independently established.,Registration open (Luma primary page),2026-09-10T22:13:01.474475+00:00,8,Strong-qualified,Registration status/eligibility not fully verified.,69gbd51y,"Extreme heat and chronic flooding have become a new normal in New York City. On Governors Island, novel adaptation solutions that New Yorkers will depend on aren’t only concepts; they're reality. From recycleable flood barriers to passive cooling technology, the Trust's Climate Piloting Program supports more than two dozen innovative solutions that are paving the way for more resilient and sustainable cities.
Join us on Wednesday, September 23, to see emerging tech in action, hear the founders pitch, and connect with the dynamic climate piloting ecosystem on Governors Island.
Event Details
12-",,ecosystem-primary (Luma structured event data independently verified 2026-09-10),no
CW-0450,official-838,Executive Leadership Dinner: Shaping the Next Era of Sustainable Business,2026-09-23,06:00pm-11:00pm,America/New_York (assumed; NYC listing),701 7th Ave,,Manhattan,Quantis,https://www.climateweeknyc.org/event-search/executive-leadership-dinner-shaping-the-next-era-of-sustainable-business?hsLang=en,https://luma.com/QuantisLeadershipDinnerCWNYC26,climateweeknyc.org/event-search (official),In-person,strong,4,climate finance / investment; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,executive-leadership-dinner-shaping-the-next-era-of-sustainable-business,"06:00pm - 11:00pm, Wednesday, September 23, 2026 701 7th Ave, Manhattan, NY, New York, 10036, United States Private event Register now Quantis 20th Anniversary Climate Week NYC Dinner: A Private Gathering for CSOs and Senior Sustainability Leaders",dinner; gathering,primary-page (official description parsed 2026-09-10),no
CW-0412,official-838,Global Decarbonization Forum - NYC,2026-09-23,01:00pm-09:00pm,America/New_York (assumed; NYC listing),208 W 30th St,,Manhattan,carbmee GmbH,https://www.climateweeknyc.org/event-search/global-decarbonization-forum-nyc?hsLang=en,https://www.carbmee.com/global-decarbonization-forum-new-york,climateweeknyc.org/event-search (official),In-person,medium,4,industrial decarbonization / manufacturing; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),5,Qualified,Registration status/price/eligibility not verified.,global-decarbonization-forum-nyc,"01:00pm - 09:00pm, Wednesday, September 23, 2026 208 W 30th St, Suite 801, New York, NY 10001, Manhattan, New York City, New York, 10001, United States Private event Register now The agenda explores how industrial AI is reshaping trade compliance, cost of ownership, and supply chain risk. It features a keynote on AI-driven global trade compliance, an expert panel on the cost and risk implications of AI-enabled supply chains, and case study sprints from the industrial and consumer goods sectors.",,primary-page (official description parsed 2026-09-10),yes
CW-0426,official-838,Kintsugi for Infrastructure;A Climate Week NYC Morning Forum,2026-09-23,08:30am-11:30am,America/New_York (assumed; NYC listing),250 W 55th St,,,"Blackhorn Ventures, Mitsubishi Electric and Morrison Foerster",https://www.climateweeknyc.org/event-search/kintsugi-for-infrastructurea-climate-week-nyc-morning-forum?hsLang=en,https://luma.com/9apmhf9l,climateweeknyc.org/event-search (official),In-person,medium,6,built world / data centers / real estate; industrial decarbonization / manufacturing; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),7,Qualified,Registration status/price/eligibility not verified.,kintsugi-for-infrastructurea-climate-week-nyc-morning-forum,"08:30am - 11:30am, Wednesday, September 23, 2026 250 W 55th St, New York, New York, 10019 Private event Register now Kintsugi, the centuries-old Japanese art of repairing broken objects with gold, holds that fractures are not flaws to hide but histories to honor and that repair, done with intention, produces something stronger and more beautiful than the original. American infrastructure is having its kintsugi moment. The grid (and the workforce) is aging, the demand curve is spiking, the workfo",connect,primary-page (official description parsed 2026-09-10),yes
CW-0546,official-838,MIT Hard Tech Happy Hour,2026-09-23,04:00pm-07:00pm,America/New_York (assumed; NYC listing),183 Madison Ave 18th Floor,,Manhattan,"Alumni Ventures, MIT Sloan Club of New York, Safar Partners",https://www.climateweeknyc.org/event-search/mit-hard-tech-happy-hour?hsLang=en,https://luma.com/mit-climate-week-2026,climateweeknyc.org/event-search (official),In-person,strong,2,software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,mit-hard-tech-happy-hour,"04:00pm - 07:00pm, Wednesday, September 23, 2026 183 Madison Ave 18th Floor, Manhattan, New York, New York, 10016, United States Public event Register now Join Alumni Ventures, MIT Sloan Club of New York, and Safar Partners for a gathering at the intersection of hard tech, climate, and deep innovation. MIT Hard Tech Happy Hour brings together founders building in climate, biotech, materials science, robotics, and related frontier sectors, alongside investors and operators supporting the next wav",gathering; happy hour,primary-page (official description parsed 2026-09-10),yes
CW-0482,official-838,Making Steady Progress in an Unsteady World: An Interactive Breakfast Workshop,2026-09-23,08:30am-10:30am,America/New_York (assumed; NYC listing),All accepted registrants will receive the address,,Manhattan,Green Project Technologies,https://www.climateweeknyc.org/event-search/making-steady-progress-in-an-unsteady-world-an-interactive-breakfast-workshop?hsLang=en,https://go.greenprojecttech.com/gpt-nyccw-breakfast-2026?utm_source=nyccw&utm_medium=referral&utm_campaign=nyccw_2026,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,making-steady-progress-in-an-unsteady-world-an-interactive-breakfast-workshop,"08:30am - 10:30am, Wednesday, September 23, 2026 All accepted registrants will receive the address, Manhattan, New York City, New York Private event Register now Making progress for sustainability teams has gotten harder: standards are changing, regulations are in flux, budgets are under pressure, and teams are being asked to do more with less. Despite the real challenges seen today, companies are making progress. Join us for honest roundtable conversations with fellow leaders on how to build mo",roundtable,primary-page (official description parsed 2026-09-10),no
CW-0555,official-838,OSCAR In The Wilde NYC - Better Carbon Removal Purchasing Agreements Negotiated Over Informal Drinks,2026-09-23,06:00pm-09:00pm,America/New_York (assumed; NYC listing),111 Broadway,,Manhattan,OSCAR,https://www.climateweeknyc.org/event-search/oscar-in-the-wilde-nyc-better-carbon-removal-purchasing-agreements-negotiated-over-informal-drinks?hsLang=en,https://luma.com/n4f7yi7l,climateweeknyc.org/event-search (official),In-person,strong,4,climate finance / investment; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,oscar-in-the-wilde-nyc-better-carbon-removal-purchasing-agreements-negotiated-over-informal-drinks,"06:00pm - 09:00pm, Wednesday, September 23, 2026 111 Broadway, Manhattan, New York, New York, 10006, United States Public event Register now ​The team behind OSCAR, the independent, counterparty neutral, purchasing agreement, checklists and tools, are bringing OSCAR In The Wilde to New York Climate Week. ​An opportunity for buyers, suppliers, intermediaries, market services providers and lawyers, to share experience and learn from others in a safe informal space (Chatham House rules apply). ​Set",,primary-page (official description parsed 2026-09-10),yes
ECO-regen-house-party-cwnyc26,ecosystem-luma,Regen House Party,2026-09-23,22:00–01:00 (ends 2026-09-24),America/New_York,Midtown South (obfuscated),,,REGEN HOUSE,,https://luma.com/regen-house-party-cwnyc26,Luma public search (query: climate week),party/social,medium,4,party/social,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,5,Qualified,Registration status/eligibility not fully verified.,regen-house-party-cwnyc26,"Join us for a celebratory evening to wrap Climate Week NYC. A dynamic space to connect with regenerative food and ag systems leaders, innovators, and change-makers. Raise a glass to the climate impact we’ve achieved—and help envision the next steps toward regenerating our planet. Expect vibrant conversations, inspiring company, and a shared commitment to climate-positive action.",connect,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
CW-0536,official-838,Roots to Renewal: A Green Careers Reentry Summit,2026-09-23,09:30am-03:00pm,America/New_York (assumed; NYC listing),441 East Fordham Road,,Bronx,Fordham University and The Institute for Justice and Opportunity (IJO) at John Jay College of Criminal Justice,https://www.climateweeknyc.org/event-search/roots-to-renewal-a-green-careers-reentry-summit?hsLang=en,https://luma.com/083i6f2e,climateweeknyc.org/event-search (official),In-person,medium,6,built world / data centers / real estate; energy / grid / power markets; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),7,Qualified,Registration status/price/eligibility not verified.,roots-to-renewal-a-green-careers-reentry-summit,"09:30am - 03:00pm, Wednesday, September 23, 2026 441 East Fordham Road, The Bronx, Bronx, New York, 10458, United States Public event Register now Roots to Renewal: A Green Careers Reentry Summit will bring together leaders across reentry, workforce development, government, philanthropy, and community to ask a critical question: How do we ensure that New York’s transition to a green economy creates opportunity and economic mobility for communities too often excluded from emerging industries? Co-",,primary-page (official description parsed 2026-09-10),no
CW-0408,official-838,SOSV's HAX Deep Tech Showcase (Investors Only),2026-09-23,06:00pm-08:00pm,America/New_York (assumed; NYC listing),370 7th Avenue,,Manhattan,SOSV,https://www.climateweeknyc.org/event-search/sosvs-hax-deep-tech-showcase?hsLang=en,https://luma.com/zp28xv7c,climateweeknyc.org/event-search (official),In-person,strong,2,energy / grid / power markets,,Not stated on official listing (unverified),unknown,Investors only per SOSV host page; public directory label does not override host eligibility. Registration availability not independently observed.,"Registration availability not observed; Public event (official page, 2026-09-10); investors only per host",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,sosvs-hax-deep-tech-showcase,"06:00pm - 08:00pm, Wednesday, September 23, 2026 370 7th Avenue, Manhattan, New York, New York, 10001, United States Public event Register now ​Reshoring the Clean Future: Manufacturing, AI Infrastructure, Energy ​From the critical minerals pulled out of the ground to the on-demand manufacturing of chips, drones, batteries, and even apparel, a new industrial stack is being built in America — one mineral, one machine, one megawatt at a time. ​Join us at Climate Week NYC to meet the best of SOSV/H",,primary-page (official description parsed 2026-09-10),yes
CW-0475,official-838,SRM Hub Crawl: Building a Community for Responsible Solar Reflective Methods Research and Governance,2026-09-23,03:00pm-05:00pm,America/New_York (assumed; NYC listing),1 Pennsylvania Plaza,,Manhattan,Chesapeake Climate Action Network,https://www.climateweeknyc.org/event-search/srm-hub-crawl-building-a-community-for-responsible-solar-reflective-methods-research-and-governance?hsLang=en,https://luma.com/49uauhsm,climateweeknyc.org/event-search (official),In-person,strong,2,software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,srm-hub-crawl-building-a-community-for-responsible-solar-reflective-methods-research-and-governance,"03:00pm - 05:00pm, Wednesday, September 23, 2026 1 Pennsylvania Plaza, Manhattan, New York, New York, 10119, United States Public event Register now ​What if we could turn down the heat—literally? ​Join the Chesapeake Climate Action Network during New York Climate Week for a fun, fast-paced Solar Reflective Methods (SRM) Hub Crawl, exploring the science, possibilities, and big questions surrounding emerging approaches that could reflect a small amount of sunlight and temporarily cool the planet.",drinks; network; pitch,primary-page (official description parsed 2026-09-10),no
CW-0580,official-838,"Stewarding the AI Transition: Governance, Innovation and Long-Term Value",2026-09-23,08:00am-09:30am,America/New_York (assumed; NYC listing),Franklin Templeton Offices,,Manhattan,"US Sustainable Investment Forum , WeeFin & Franklin Templeton",https://www.climateweeknyc.org/event-search/stewarding-the-ai-transition-governance-innovation-and-long-term-value?hsLang=en,https://resources-hubspot.weefin.co/stewarding-ai-transition-roundtable,climateweeknyc.org/event-search (official),In-person,medium,2,software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Qualified,Registration status/price/eligibility not verified.,stewarding-the-ai-transition-governance-innovation-and-long-term-value,"08:00am - 09:30am, Wednesday, September 23, 2026 Franklin Templeton Offices, One Madison Avenue, Manhattan, New York, New York, United States Public event Register now AI has rapidly moved from experimentation to everyday business use. Asset owners, asset managers and companies are increasingly focused on how to capture its benefits while maintaining appropriate governance, managing risk and controlling costs. At the same time, the key question is shifting from who is adopting AI to who is using",roundtable,primary-page (official description parsed 2026-09-10),yes
ECO-auyw9d6z,ecosystem-luma,Swiss Climatetech Showcase,2026-09-23,13:00–14:30,America/New_York,"Performance Space New York, 150 1st Ave",,,Swissnex in Boston and New York,,https://luma.com/auyw9d6z,Luma public search (query: climate tech),startup/showcase,strong,6,startup/showcase,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,8,Strong-qualified,Registration status/eligibility not fully verified.,auyw9d6z,"Meet the next generation of Swiss climatetech founders as the Climate Collider 2026 cohort comes to Climate Week NYC. Eight Swiss startups — spanning carbon removal, geothermal drilling, sustainable agriculture, clean hydrogen, industrial efficiency, circular construction materials, advanced membranes, biomaterials, and textile recycling — will pitch their solutions to investors, researchers, and industry leaders shaping the future of climate innovation.
Climate Collider is a startup camp powered by Innosuisse and managed by Swissnex, designed to strengthen transatlantic collaboration and conn",,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
ECO-mgw71g15,ecosystem-luma,The Future of Data Centers: Technologies to Change the Paradigm,2026-09-23,13:00–15:00,America/New_York,Chelsea (obfuscated),,,MIT Climate Project,,https://luma.com/mgw71g15,Luma public search (query: energy data center),data-center/tech,medium,7,data-center/tech,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,8,Strong-qualified,Registration status/eligibility not fully verified.,mgw71g15,"Data centers are at an inflection point, facing interconnected technical, operational, economic, and community constraints that demand cross-sector dialogue and innovation. The program will feature presentations from MIT researchers and spinouts developing technologies that will reshape the future of data centers, followed by a panel discussion exploring the sector’s most pressing opportunities and challenges.
The session will also bring together a panel of leaders from technology, infrastructure, capital, and policy to explore how a systems approach can reveal pathways to reshape data center ",connect,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
CW-0484,official-838,The Power Gap Panel & Reception,2026-09-23,04:00pm-07:00pm,America/New_York (assumed; NYC listing),,,,Orrick & B Capital,https://www.climateweeknyc.org/event-search/the-power-gap-panel-reception?hsLang=en,https://respond.orrick.com/v/7duopqj3,climateweeknyc.org/event-search (official),In-person,strong,6,energy / grid / power markets; climate finance / investment; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),8,Strong-qualified,Registration status/price/eligibility not verified.,the-power-gap-panel-reception,"04:00pm - 07:00pm, Wednesday, September 23, 2026 Private event Register now As power demand accelerates and grid capacity comes under increasing strain, our discussion will explore the scarcity challenges facing today's energy systems and the emerging technologies poised to address them, featuring perspectives from leaders in nuclear energy and space-based power solutions.",,primary-page (official description parsed 2026-09-10),yes
CW-0498,official-838,WX September Breakfast: What Real Estate Investors Need to Know about Energy Markets,2026-09-23,08:00am-10:00am,America/New_York (assumed; NYC listing),42 W 44th Street,,Manhattan,WX Inc. & NYECC,https://www.climateweeknyc.org/event-search/wx-september-breakfast-what-real-estate-investors-need-to-know-about-energy-markets?hsLang=en,https://www.wxnyre.com/events/wx-september-breakfast-real-estate-investors-need-know-energy-markets/,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; climate finance / investment,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,wx-september-breakfast-what-real-estate-investors-need-to-know-about-energy-markets,"08:00am - 10:00am, Wednesday, September 23, 2026 42 W 44th Street, Manhattan, New York, New York, 10036, United States Private event Register now In collaboration with NYECC, WX is hosting a breakfast panel discussion on energy markets, the forces driving energy costs, and how owners can respond. The discussion will begin with an overview of energy supply markets and the regulatory and geopolitical factors that influence them. Attendees will then hear from major real estate owners across asset c",breakfast,primary-page (official description parsed 2026-09-10),yes
ECO-climate-capital-2026,ecosystem-luma,2026 Climate Capital Summit,2026-09-24,09:00–18:00,America/New_York,Financial District (obfuscated),,,Equal Ventures,,https://luma.com/climate-capital-2026,Luma public search (query: climate investor),investor summit,strong,7,investor summit,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,9,Strong-qualified,Registration status/eligibility not fully verified. Also on official directory (row CW-0591) but not auto-qualified by the theme/format filter; retained on ecosystem evidence.,climate-capital-2026,"Climate is entering a new era.
We’re at a critical moment in climate—one defined by urgency and a tougher set of questions: What’s actually working? Where is capital flowing? And how do we scale solutions in a durable and equitable way?
What to bring
A government-issued ID for check-in
Plan your day
Check-in begins at 9:00 AM. Programming will start at 9:30 AM.
Please arrive early to secure your seat for the sessions you care about most.
Coffee, refreshments, and light bites provided throughout the day.
Join us for the 4th Annual Climate Capital Summit during Climate Week NYC.
This invite-only",,ecosystem-primary (Luma structured event data independently verified 2026-09-10),no
