record_id,origin,title,date_local,time_local,timezone,venue,neighborhood,borough,host,official_url,registration_url,source_calendars,format,net_signal,icp_score,icp_fit_rationale,confirmed_people_orgs,target_audience,price_currency,access_requirements,observed_registration_status,observation_time,rank_score,rank_tier,remaining_uncertainty,slug,official_desc_snippet,networking_evidence,evidence_level,desc_has_commercial
CW-0355,official-838,"Human Planet: ​Climate, Care, Children and Innovative Finance",2026-09-22,12:00pm-03:00pm,America/New_York (assumed; NYC listing),Jay Conference Chelsea,,Manhattan,Human Planet and Partners,https://www.climateweeknyc.org/event-search/human-planet-climate-care-children-and-innovative-finance?hsLang=en,https://luma.com/shfxsx7g,climateweeknyc.org/event-search (official),In-person,medium,2,built world / data centers / real estate,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,human-planet-climate-care-children-and-innovative-finance,,,directory-tag only (description not retrieved),yes
CW-0357,official-838,Roundtable with New York City Deputy Mayor Julie Su on Protecting Workers from Extreme Heat,2026-09-22,12:30pm-02:00pm,America/New_York (assumed; NYC listing),25 W 18th Street,,Manhattan,"New York City's Deputy Mayor for Economic Justice Julie Su, the TEMP Coalition chaired by New York Committee for Occupational Safety and Health (NYCOSH), 32BJ, and BlueGreen Alliance",https://www.climateweeknyc.org/event-search/roundtable-with-new-york-city-deputy-mayor-julie-su-on-protecting-workers-from-extreme-heat?hsLang=en,https://forms.gle/RAkUFnPTXfJjHcYy8,climateweeknyc.org/event-search (official),In-person,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Qualified,Registration status/price/eligibility not verified.,roundtable-with-new-york-city-deputy-mayor-julie-su-on-protecting-workers-from-extreme-heat,"12:30pm - 02:00pm, Tuesday, September 22, 2026 25 W 18th Street, Manhattan, New York, New York, 10011, United States Public event Register now Workers will share firsthand accounts of how extreme heat impacts their daily work. Each worker will describe the physical toll of heat exposure on the job, the gaps or safeguards currently in place, and what change would mean for them and their coworkers, grounding the policy conversation in lived experience.",,primary-page (official description parsed 2026-09-10),no
CW-0212,official-838,The Social Acceptance Advantage: Pricing in People to Accelerate the Transition,2026-09-22,12:30pm-02:30am,America/New_York (assumed; NYC listing),277 Park Avenue,,Manhattan,"WBCSD, ERM",https://www.climateweeknyc.org/event-search/the-social-acceptance-advantage-pricing-in-people-to-accelerate-the-transition?hsLang=en,https://wbcsd2.my.salesforce-sites.com/dashboards/GuestEventPageV2?aId=a0POS00000hRGuT,climateweeknyc.org/event-search (official),In-person,strong,3,energy / grid / power markets  [secondary: transport / mobility],,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),5,Qualified,Registration status/price/eligibility not verified.,the-social-acceptance-advantage-pricing-in-people-to-accelerate-the-transition,"12:30pm - 02:30am, Tuesday, September 22, 2026 277 Park Avenue, Manhattan, New York, New York, 10172, United States Private event Register now Social license is no longer just a reputational concern, it's showing up directly on the balance sheet. As companies navigate overlapping energy and technological transitions, how they engage workers and communities is increasingly shaping business outcomes, from credit terms to delivery timelines to legal exposure. ` This session brings C-suite leaders t",connect; social,primary-page (official description parsed 2026-09-10),yes
CW-0524,official-838,Swiss Climatetech Showcase,2026-09-23,01:00pm-02:30pm,America/New_York (assumed; NYC listing),150 1st Ave,,Manhattan,Swissnex,https://www.climateweeknyc.org/event-search/swiss-climatetech-showcase?hsLang=en,https://swissnex.org/boston/event/assembly-swiss-climate-showcase/,climateweeknyc.org/event-search (official),In-person,strong,6,built world / data centers / real estate; energy / grid / power markets; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),8,Candidate-pending-verification,Registration status/price/eligibility not verified.,swiss-climatetech-showcase,,,directory-tag only (description not retrieved),yes
CW-0434,official-838,Following the Money to Climate Justice: A Practical Workshop for Climate Strategists,2026-09-23,01:00pm-03:00pm,America/New_York (assumed; NYC listing),109 W 39th St 2nd Fl (London Room),,Manhattan,Inclusive Development International (IDI),https://www.climateweeknyc.org/event-search/following-the-money-to-climate-justice-a-practical-workshop-for-climate-strategists?hsLang=en,https://luma.com/0uf31i74,climateweeknyc.org/event-search (official),In-person,medium,4,climate finance / investment; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/price/eligibility not verified.,following-the-money-to-climate-justice-a-practical-workshop-for-climate-strategists,"01:00pm - 03:00pm, Wednesday, September 23, 2026 109 W 39th St 2nd Fl (London Room), Manhattan, New York, New York, 10018, United States Public event Register now Inclusive Development International (IDI) invites funders, researchers, advocates, and campaigners to a hands-on demonstration of our Follow the Money methodology and open-source data tools that reveal the lenders, shareholders, buyers, and development finance institutions behind large-scale investment projects. Learn how our methodolo",,primary-page (official description parsed 2026-09-10),yes
CW-0395,official-838,What is Shaping Data Center Energy? | Panel & Networking Lunch,2026-09-23,01:00pm-04:00pm,America/New_York (assumed; NYC listing),285 Fulton St,,Manhattan,GO2 Markets,https://www.climateweeknyc.org/event-search/what-is-shaping-data-center-energy-panel-networking-lunch?hsLang=en,https://luma.com/m1avo0bz,climateweeknyc.org/event-search (official),In-person,strong,6,energy / grid / power markets; industrial decarbonization / manufacturing; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),8,Candidate-pending-verification,Registration status/price/eligibility not verified.,what-is-shaping-data-center-energy-panel-networking-lunch,,,directory-tag only (description not retrieved),yes
CW-0405,official-838,From Data to Decarbonization: AI-Powered Climate Action Across the Value Chain,2026-09-23,01:00pm-06:00pm,America/New_York (assumed; NYC listing),432 W 45th St,,Manhattan,ASUENE Inc.,https://www.climateweeknyc.org/event-search/from-data-to-decarbonization-ai-powered-climate-action-across-the-value-chain?hsLang=en,https://luma.com/k7xjtird,climateweeknyc.org/event-search (official),In-person,none,6,energy / grid / power markets; industrial decarbonization / manufacturing; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,from-data-to-decarbonization-ai-powered-climate-action-across-the-value-chain,,,directory-tag only (description not retrieved),yes
CW-0522,official-838,Africa Climate Investment Forum,2026-09-23,01:00pm-07:30pm,America/New_York (assumed; NYC listing),Address provided to registrants,,,"GOGLA, GreenMax Capital Group, Africa Minigrid Developers Association (AMDA), Global Energy Alliance for People and Planet (GEAPP), InfraCredit, and Genesis Energy",https://www.climateweeknyc.org/event-search/africa-climate-investment-forum?hsLang=en,https://luma.com/aq5pk87i,climateweeknyc.org/event-search (official),In-person,medium,4,energy / grid / power markets; climate finance / investment,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),5,Qualified,Registration status/price/eligibility not verified.,africa-climate-investment-forum,"01:00pm - 07:30pm, Wednesday, September 23, 2026 Address provided to registrants, New York, New York, United States Private event Register now The Africa Climate Investment Forum seeks to elevate Africa's climate investment opportunities and attract new potential investors and philanthropic funders. Discussion topics and sessions: ● Why Climate Portfolios Need Africa ● Unlocking Africa's Climate Venture Opportunity ● Africa's E-Mobility Transition ● State of the Off-Grid Industry: What Will It T",,primary-page (official description parsed 2026-09-10),yes
CW-0412,official-838,Global Decarbonization Forum - NYC,2026-09-23,01:00pm-09:00pm,America/New_York (assumed; NYC listing),208 W 30th St,,Manhattan,carbmee GmbH,https://www.climateweeknyc.org/event-search/global-decarbonization-forum-nyc?hsLang=en,https://www.carbmee.com/global-decarbonization-forum-new-york,climateweeknyc.org/event-search (official),In-person,medium,4,industrial decarbonization / manufacturing; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),5,Qualified,Registration status/price/eligibility not verified.,global-decarbonization-forum-nyc,"01:00pm - 09:00pm, Wednesday, September 23, 2026 208 W 30th St, Suite 801, New York, NY 10001, Manhattan, New York City, New York, 10001, United States Private event Register now The agenda explores how industrial AI is reshaping trade compliance, cost of ownership, and supply chain risk. It features a keynote on AI-driven global trade compliance, an expert panel on the cost and risk implications of AI-enabled supply chains, and case study sprints from the industrial and consumer goods sectors.",,primary-page (official description parsed 2026-09-10),yes
CW-0424,official-838,Accommodating Growth in the Global South,2026-09-23,01:30pm-02:45pm,America/New_York (assumed; NYC listing),395 Hudson Street,,Manhattan,"Gehl Architects, NYU Marron Institute, World Resources Institute, and The Parking Reform Network",https://www.climateweeknyc.org/event-search/accommodating-growth-in-the-global-south?hsLang=en,https://luma.com/parking-it6l,climateweeknyc.org/event-search (official),In-person,strong,4,built world / data centers / real estate  [secondary: cities / urban systems; transport / mobility],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,accommodating-growth-in-the-global-south,"01:30pm - 02:45pm, Wednesday, September 23, 2026 395 Hudson Street, 8th Floor, Manhattan, New York, New York, 10014, United States Public event Register now Most of the world's urban growth over the next few decades will happen in cities that don't yet exist at scale — concentrated in the Global South, where population growth is fastest and infrastructure is least locked in. Whether that growth compounds sprawl-driven emissions or avoids them depends on choices being made right now about housing",network,primary-page (official description parsed 2026-09-10),yes
CW-0577,official-838,C3 Climate Week CUNY Research Expo,2026-09-23,02:00pm-06:00pm,America/New_York (assumed; NYC listing),Oculus World Trade Center Shop #53,,Manhattan,"CUNY Climate Consortium, CUNY PIT Lab, NYC PIT Pop UP",https://www.climateweeknyc.org/event-search/c3-climate-week-cuny-research-expo?hsLang=en,https://nycpitpopup.org/event/c3-climate-week-cuny-research-expo/,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),2,Qualified,Registration status/price/eligibility not verified.,c3-climate-week-cuny-research-expo,"02:00pm - 06:00pm, Wednesday, September 23, 2026 Oculus World Trade Center Shop #53, South Concourse, Main Floor C2 185 Greenwich Street, Manhattan, New York, New York, 10006, United States Public event Register now We are excited to host the C3 Climate Week CUNY Research Expo on Wednesday, September 23 at the NYC PIT Pop Up at the Oculus World Trade Center. We will be showcasing work from across the CUNY community—including graduate and master’s students, faculty, research teams and labs, cente",,primary-page (official description parsed 2026-09-10),no
CW-0544,official-838,Honest Conversation on the Insurability Crisis,2026-09-23,02:30pm-04:30pm,America/New_York (assumed; NYC listing),25 11TH Ave AT Hudson River Park,,Manhattan,"New York Communities for Change, Rainforest Action Network, Stop the Money Pipeline, Urgewald",https://www.climateweeknyc.org/event-search/honest-conversation-on-the-insurability-crisis?hsLang=en,https://www.eventbrite.com/e/an-honest-conversation-on-the-insurability-crisis-tickets-1999273993333?aff=oddtdtcreator&keep_tld=true,climateweeknyc.org/event-search (official),In-person,strong,2,climate finance / investment,,Not stated on official listing (unverified),unknown,Official directory access type not stated.,Not individually observed in this pass,2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,honest-conversation-on-the-insurability-crisis,,,directory-tag only (description not retrieved),no
CW-0425,official-838,Making the Case for Climate-Aligned Abundance and Urbanism,2026-09-23,03:00pm-04:15pm,America/New_York (assumed; NYC listing),395 Hudson Street,,Manhattan,"World Resources Institute, Metropolitan Abundance Project, Climate Cabinet, Parking Reform Network",https://www.climateweeknyc.org/event-search/making-the-case-for-climate-aligned-abundance-and-urbanism?hsLang=en,https://luma.com/parking-tpr0,climateweeknyc.org/event-search (official),In-person,strong,3,built world / data centers / real estate  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/price/eligibility not verified.,making-the-case-for-climate-aligned-abundance-and-urbanism,,,directory-tag only (description not retrieved),no
CW-0475,official-838,SRM Hub Crawl: Building a Community for Responsible Solar Reflective Methods Research and Governance,2026-09-23,03:00pm-05:00pm,America/New_York (assumed; NYC listing),1 Pennsylvania Plaza,,Manhattan,Chesapeake Climate Action Network,https://www.climateweeknyc.org/event-search/srm-hub-crawl-building-a-community-for-responsible-solar-reflective-methods-research-and-governance?hsLang=en,https://luma.com/49uauhsm,climateweeknyc.org/event-search (official),In-person,strong,2,software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,srm-hub-crawl-building-a-community-for-responsible-solar-reflective-methods-research-and-governance,"03:00pm - 05:00pm, Wednesday, September 23, 2026 1 Pennsylvania Plaza, Manhattan, New York, New York, 10119, United States Public event Register now ​What if we could turn down the heat—literally? ​Join the Chesapeake Climate Action Network during New York Climate Week for a fun, fast-paced Solar Reflective Methods (SRM) Hub Crawl, exploring the science, possibilities, and big questions surrounding emerging approaches that could reflect a small amount of sunlight and temporarily cool the planet.",drinks; network; pitch,primary-page (official description parsed 2026-09-10),no
CW-0489,official-838,Nuclear Symposium,2026-09-23,03:00pm-07:00pm,America/New_York (assumed; NYC listing),Wed Sep 23rd: NY City Bar Association (42 West 44 St),,Manhattan,Nuclear New York,https://www.climateweeknyc.org/event-search/nuclear-symposium?hsLang=en,https://nuclearsymposium.com/tickets,climateweeknyc.org/event-search (official),In-person,medium,6,energy / grid / power markets; climate finance / investment; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/price/eligibility not verified.,nuclear-symposium,"03:00pm - 07:00pm, Wednesday, September 23, 2026 Wed Sep 23rd: NY City Bar Association (42 West 44 St), Thu Sep 24th: Verizon Executive Education Center at Cornell Tech (Roosevelt Island), Manhattan, New York, New York Public event Register now Building on New York’s push for a clean energy future, the 2026 Nuclear Symposium focuses on delivering clean, safe, reliable, and affordable power at scale. For the first time, the communities, the developers, the buyers, the regulators, and the capital ",,primary-page (official description parsed 2026-09-10),yes
CW-0427,official-838,Climate Week NYC: Digital Activism Tech Lab @ Long Island City Library - QPL,2026-09-23,04:00pm-05:00pm,America/New_York (assumed; NYC listing),37-44 21 Street,,Queens,Queens Public Library,https://www.climateweeknyc.org/event-search/climate-week-nyc-digital-activism-tech-lab-long-island-city-library-qpl?hsLang=en,https://www.queenslibrary.org/calendar/climate-week-nyc-digital-activism-tech-lab/001252-0726,climateweeknyc.org/event-search (official),In-person,medium,2,software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Excluded-non-commercial,Registration status/price/eligibility not verified.,climate-week-nyc-digital-activism-tech-lab-long-island-city-library-qpl,"04:00pm - 05:00pm, Wednesday, September 23, 2026 37-44 21 Street, Queens, Long Island City, New York, 11101, United States Public event Register now How can digital media inspire change? Through digital activism, teens will use Canva and Photoshop to create digital collages, posters, memes, and other visual media exploring topics such as sustainability, climate action, environmental issues, and AI. Along the way, they’ll learn how visual storytelling can raise awareness, encourage dialogue, and ",,primary-page (official description parsed 2026-09-10),no
CW-0484,official-838,The Power Gap Panel & Reception,2026-09-23,04:00pm-07:00pm,America/New_York (assumed; NYC listing),,,,Orrick & B Capital,https://www.climateweeknyc.org/event-search/the-power-gap-panel-reception?hsLang=en,https://respond.orrick.com/v/7duopqj3,climateweeknyc.org/event-search (official),In-person,strong,6,energy / grid / power markets; climate finance / investment; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),8,Strong-qualified,Registration status/price/eligibility not verified.,the-power-gap-panel-reception,"04:00pm - 07:00pm, Wednesday, September 23, 2026 Private event Register now As power demand accelerates and grid capacity comes under increasing strain, our discussion will explore the scarcity challenges facing today's energy systems and the emerging technologies poised to address them, featuring perspectives from leaders in nuclear energy and space-based power solutions.",,primary-page (official description parsed 2026-09-10),yes
CW-0546,official-838,MIT Hard Tech Happy Hour,2026-09-23,04:00pm-07:00pm,America/New_York (assumed; NYC listing),183 Madison Ave 18th Floor,,Manhattan,"Alumni Ventures, MIT Sloan Club of New York, Safar Partners",https://www.climateweeknyc.org/event-search/mit-hard-tech-happy-hour?hsLang=en,https://luma.com/mit-climate-week-2026,climateweeknyc.org/event-search (official),In-person,strong,2,software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,mit-hard-tech-happy-hour,"04:00pm - 07:00pm, Wednesday, September 23, 2026 183 Madison Ave 18th Floor, Manhattan, New York, New York, 10016, United States Public event Register now Join Alumni Ventures, MIT Sloan Club of New York, and Safar Partners for a gathering at the intersection of hard tech, climate, and deep innovation. MIT Hard Tech Happy Hour brings together founders building in climate, biotech, materials science, robotics, and related frontier sectors, alongside investors and operators supporting the next wav",gathering; happy hour,primary-page (official description parsed 2026-09-10),yes
CW-0540,official-838,Backing Innovation: How States Are Investing in the Future,2026-09-23,05:00pm-07:30pm,America/New_York (assumed; NYC listing),KPMG LLP - 375 9th Ave 17th Floor - KPMG Ignition Center (23rd Floor),,Manhattan,Hosted by NY Ventures x Connecticut Innovations x NJ Economic Development Authority & Sponsored by Rho & KPMG,https://www.climateweeknyc.org/event-search/backing-innovation-how-states-are-investing-in-the-future?hsLang=en,https://luma.com/gov-vc-panel,climateweeknyc.org/event-search (official),In-person,none,2,climate finance / investment,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),0,Qualified,Registration status/price/eligibility not verified.,backing-innovation-how-states-are-investing-in-the-future,"05:00pm - 07:30pm, Wednesday, September 23, 2026 KPMG LLP - 375 9th Ave 17th Floor - KPMG Ignition Center (23rd Floor), Manhattan, New York, New York, 10001, United States Public event Register now State venture funds are playing an increasingly important role in building regional innovation ecosystems. ​This panel brings together leaders from three of the Northeast's most active public VC programs — Connecticut Innovations, New York State's NY Ventures, and the New Jersey Economic Development A",happy hour,primary-page (official description parsed 2026-09-10),yes
CW-0408,official-838,SOSV's HAX Deep Tech Showcase (Investors Only),2026-09-23,06:00pm-08:00pm,America/New_York (assumed; NYC listing),370 7th Avenue,,Manhattan,SOSV,https://www.climateweeknyc.org/event-search/sosvs-hax-deep-tech-showcase?hsLang=en,https://luma.com/zp28xv7c,climateweeknyc.org/event-search (official),In-person,strong,2,energy / grid / power markets,,Not stated on official listing (unverified),unknown,Investors only per SOSV host page; public directory label does not override host eligibility. Registration availability not independently observed.,"Registration availability not observed; Public event (official page, 2026-09-10); investors only per host",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,sosvs-hax-deep-tech-showcase,"06:00pm - 08:00pm, Wednesday, September 23, 2026 370 7th Avenue, Manhattan, New York, New York, 10001, United States Public event Register now ​Reshoring the Clean Future: Manufacturing, AI Infrastructure, Energy ​From the critical minerals pulled out of the ground to the on-demand manufacturing of chips, drones, batteries, and even apparel, a new industrial stack is being built in America — one mineral, one machine, one megawatt at a time. ​Join us at Climate Week NYC to meet the best of SOSV/H",,primary-page (official description parsed 2026-09-10),yes
CW-0495,official-838,Throw me some Shade - Demos and Drinks with Clean Tech startups,2026-09-23,06:00pm-09:00pm,America/New_York (assumed; NYC listing),117 Barrow St,,Manhattan,Out In Tech,https://www.climateweeknyc.org/event-search/throw-me-some-shade-demos-and-drinks-with-clean-tech-startups?hsLang=en,https://outintech.com/event/out-in-tech-ny-demos-and-drinks-with-clean-tech-startups/,climateweeknyc.org/event-search (official),In-person,strong,4,climate finance / investment; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,throw-me-some-shade-demos-and-drinks-with-clean-tech-startups,,,directory-tag only (description not retrieved),yes
CW-0555,official-838,OSCAR In The Wilde NYC - Better Carbon Removal Purchasing Agreements Negotiated Over Informal Drinks,2026-09-23,06:00pm-09:00pm,America/New_York (assumed; NYC listing),111 Broadway,,Manhattan,OSCAR,https://www.climateweeknyc.org/event-search/oscar-in-the-wilde-nyc-better-carbon-removal-purchasing-agreements-negotiated-over-informal-drinks?hsLang=en,https://luma.com/n4f7yi7l,climateweeknyc.org/event-search (official),In-person,strong,4,climate finance / investment; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,oscar-in-the-wilde-nyc-better-carbon-removal-purchasing-agreements-negotiated-over-informal-drinks,"06:00pm - 09:00pm, Wednesday, September 23, 2026 111 Broadway, Manhattan, New York, New York, 10006, United States Public event Register now ​The team behind OSCAR, the independent, counterparty neutral, purchasing agreement, checklists and tools, are bringing OSCAR In The Wilde to New York Climate Week. ​An opportunity for buyers, suppliers, intermediaries, market services providers and lawyers, to share experience and learn from others in a safe informal space (Chatham House rules apply). ​Set",,primary-page (official description parsed 2026-09-10),yes
CW-0450,official-838,Executive Leadership Dinner: Shaping the Next Era of Sustainable Business,2026-09-23,06:00pm-11:00pm,America/New_York (assumed; NYC listing),701 7th Ave,,Manhattan,Quantis,https://www.climateweeknyc.org/event-search/executive-leadership-dinner-shaping-the-next-era-of-sustainable-business?hsLang=en,https://luma.com/QuantisLeadershipDinnerCWNYC26,climateweeknyc.org/event-search (official),In-person,strong,4,climate finance / investment; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,executive-leadership-dinner-shaping-the-next-era-of-sustainable-business,"06:00pm - 11:00pm, Wednesday, September 23, 2026 701 7th Ave, Manhattan, NY, New York, 10036, United States Private event Register now Quantis 20th Anniversary Climate Week NYC Dinner: A Private Gathering for CSOs and Senior Sustainability Leaders",dinner; gathering,primary-page (official description parsed 2026-09-10),no
CW-0455,official-838,Artist Talk & Panel: 100 Practices for a Changing Climate,2026-09-23,06:30pm-07:30pm,America/New_York (assumed; NYC listing),Wagner Pavilion Classroom,,Manhattan,Battery Park City Authority,https://www.climateweeknyc.org/event-search/artist-talk-for-the-long-now?hsLang=en,https://bpca.ny.gov/event/artist-talk-for-the-long-now/,climateweeknyc.org/event-search (official),In-person,medium,3,built world / data centers / real estate  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,artist-talk-for-the-long-now,"06:30pm - 07:30pm, Wednesday, September 23, 2026 Wagner Pavilion Classroom, 20 Battery Place, Manhattan, New York, New York, 10280, United States Public event Register now Artist Sarah Cameron Sunde will lead a participatory ritual to practice raising a new flood gate, followed by an artist talk and panel on public art and climate change. They will discuss the role of art, ritual, and listening in preparing for extreme weather events, and how they can reveal invisible infrastructure all around u",,primary-page (official description parsed 2026-09-10),yes
CW-0580,official-838,"Stewarding the AI Transition: Governance, Innovation and Long-Term Value",2026-09-23,08:00am-09:30am,America/New_York (assumed; NYC listing),Franklin Templeton Offices,,Manhattan,"US Sustainable Investment Forum , WeeFin & Franklin Templeton",https://www.climateweeknyc.org/event-search/stewarding-the-ai-transition-governance-innovation-and-long-term-value?hsLang=en,https://resources-hubspot.weefin.co/stewarding-ai-transition-roundtable,climateweeknyc.org/event-search (official),In-person,medium,2,software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Qualified,Registration status/price/eligibility not verified.,stewarding-the-ai-transition-governance-innovation-and-long-term-value,"08:00am - 09:30am, Wednesday, September 23, 2026 Franklin Templeton Offices, One Madison Avenue, Manhattan, New York, New York, United States Public event Register now AI has rapidly moved from experimentation to everyday business use. Asset owners, asset managers and companies are increasingly focused on how to capture its benefits while maintaining appropriate governance, managing risk and controlling costs. At the same time, the key question is shifting from who is adopting AI to who is using",roundtable,primary-page (official description parsed 2026-09-10),yes
CW-0498,official-838,WX September Breakfast: What Real Estate Investors Need to Know about Energy Markets,2026-09-23,08:00am-10:00am,America/New_York (assumed; NYC listing),42 W 44th Street,,Manhattan,WX Inc. & NYECC,https://www.climateweeknyc.org/event-search/wx-september-breakfast-what-real-estate-investors-need-to-know-about-energy-markets?hsLang=en,https://www.wxnyre.com/events/wx-september-breakfast-real-estate-investors-need-know-energy-markets/,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; climate finance / investment,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,wx-september-breakfast-what-real-estate-investors-need-to-know-about-energy-markets,"08:00am - 10:00am, Wednesday, September 23, 2026 42 W 44th Street, Manhattan, New York, New York, 10036, United States Private event Register now In collaboration with NYECC, WX is hosting a breakfast panel discussion on energy markets, the forces driving energy costs, and how owners can respond. The discussion will begin with an overview of energy supply markets and the regulatory and geopolitical factors that influence them. Attendees will then hear from major real estate owners across asset c",breakfast,primary-page (official description parsed 2026-09-10),yes
CW-0482,official-838,Making Steady Progress in an Unsteady World: An Interactive Breakfast Workshop,2026-09-23,08:30am-10:30am,America/New_York (assumed; NYC listing),All accepted registrants will receive the address,,Manhattan,Green Project Technologies,https://www.climateweeknyc.org/event-search/making-steady-progress-in-an-unsteady-world-an-interactive-breakfast-workshop?hsLang=en,https://go.greenprojecttech.com/gpt-nyccw-breakfast-2026?utm_source=nyccw&utm_medium=referral&utm_campaign=nyccw_2026,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,making-steady-progress-in-an-unsteady-world-an-interactive-breakfast-workshop,"08:30am - 10:30am, Wednesday, September 23, 2026 All accepted registrants will receive the address, Manhattan, New York City, New York Private event Register now Making progress for sustainability teams has gotten harder: standards are changing, regulations are in flux, budgets are under pressure, and teams are being asked to do more with less. Despite the real challenges seen today, companies are making progress. Join us for honest roundtable conversations with fellow leaders on how to build mo",roundtable,primary-page (official description parsed 2026-09-10),no
