record_id,origin,title,date_local,time_local,timezone,venue,neighborhood,borough,host,official_url,registration_url,source_calendars,format,net_signal,icp_score,icp_fit_rationale,confirmed_people_orgs,target_audience,price_currency,access_requirements,observed_registration_status,observation_time,rank_score,rank_tier,remaining_uncertainty,slug,official_desc_snippet,networking_evidence,evidence_level,desc_has_commercial
CW-0559,official-838,Catalytic Philanthropy: When Capital Never Stops Working | An AWE FutureMakers Session,2026-09-23,09:00am-10:30am,America/New_York (assumed; NYC listing),Address Upon Registration Confirmation,,Manhattan,AWE Foundation & AWE Funds,https://www.climateweeknyc.org/event-search/catalytic-philanthropy-when-capital-never-stops-working-an-awe-futuremakers-session?hsLang=en,https://luma.com/qtgvmmup,climateweeknyc.org/event-search (official),In-person,weak,4,industrial decarbonization / manufacturing; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,catalytic-philanthropy-when-capital-never-stops-working-an-awe-futuremakers-session,"09:00am - 10:30am, Wednesday, September 23, 2026 Address Upon Registration Confirmation, Manhattan, New York, New York, United States Private event Register now AWE Foundation & AWE Funds convene 30 leaders for an invitation-only working session on catalytic philanthropy - how evergreen, first-risk capital crowds in private investment for gender-smart climate action. Case study: the Bayer-anchored AWE Evergreen Fund",,primary-page (official description parsed 2026-09-10),yes
CW-0474,official-838,"FOOD FOR HEALTH, FOOD FOR EARTH - The Mediterranean Diet at the Crossroads of Public Health, Climate Action, and Cultural Diplomacy",2026-09-23,09:30am-12:00pm,America/New_York (assumed; NYC listing),Pless Hall,,Manhattan,"NYU Steinhardt, Future Food Institute, Food and Agriculture Organization of the United Nations – FAO, Mediterranean Diet Study Center of Pollica - Permanent Secretariat of the Network of UNESCO Emblematic Communities of the Mediterranean Diet",https://www.climateweeknyc.org/event-search/food-for-health-food-for-earth-the-mediterranean-diet-at-the-crossroads-of-public-health-climate-action-and-cultural-diplomacy?hsLang=en,https://FOOD_FOR_HEALTH_FOOD_FOR_EARTH.eventbrite.com?hsLang=en,climateweeknyc.org/event-search (official),In-person,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,food-for-health-food-for-earth-the-mediterranean-diet-at-the-crossroads-of-public-health-climate-action-and-cultural-diplomacy,,,directory-tag only (description not retrieved),no
CW-0467,official-838,The Jewish Climate Reception - Brought to you by The Jewish Green Business Network and Jewish Climate Trust,2026-09-23,10:00am-01:00pm,America/New_York (assumed; NYC listing),Manhattan,,Manhattan,Adamah's Jewish Green Business Network and the Jewish Climate Trust,https://www.climateweeknyc.org/event-search/the-jewish-climate-reception-brought-to-you-by-the-jewish-green-business-network-and-jewish-climate-trust?hsLang=en,https://adamah.org/event/ny-jewish-climate-reception/,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; climate finance / investment,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,the-jewish-climate-reception-brought-to-you-by-the-jewish-green-business-network-and-jewish-climate-trust,,,directory-tag only (description not retrieved),no
CW-0480,official-838,FUSION FASHION TECH SUMMIT | THE REIMAGINATION OF GOOD CLOTHES & NO PERMISSION DINNER,2026-09-23,10:00am-05:00pm,America/New_York (assumed; NYC listing),216 E. 45th St.,,Manhattan,FUSION FASHION TECH SOCIETY | HELD IN COLLABORATION WITH LIM COLLEGE,https://www.climateweeknyc.org/event-search/fusion-fashion-tech-summit-the-reimagination-of-good-clothes-no-permission-dinner?hsLang=en,https://luma.com/pa81wmtb,climateweeknyc.org/event-search (official),In-person,strong,5,industrial decarbonization / manufacturing; software / data / AI infrastructure  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/price/eligibility not verified.,fusion-fashion-tech-summit-the-reimagination-of-good-clothes-no-permission-dinner,,,directory-tag only (description not retrieved),no
CW-0420,official-838,"Build More, Electrify Faster: Aligning Housing Abundance and Building Decarbonization",2026-09-23,10:30am-11:45am,America/New_York (assumed; NYC listing),395 Hudson Street,,Manhattan,"Urban Land Institute, World Resources Institute, Housing-Climate Project, and The Parking Reform Network",https://www.climateweeknyc.org/event-search/build-more-electrify-faster-aligning-housing-abundance-and-building-decarbonization?hsLang=en,https://luma.com/parking-mgwo,climateweeknyc.org/event-search (official),In-person,strong,3,built world / data centers / real estate  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/price/eligibility not verified.,build-more-electrify-faster-aligning-housing-abundance-and-building-decarbonization,,,directory-tag only (description not retrieved),yes
CW-0396,official-838,The Scope 3 Control Paradox | Panel & Networking Lunch,2026-09-23,11:00am-01:00pm,America/New_York (assumed; NYC listing),285 Fulton St,,Manhattan,GO2 Markets,https://www.climateweeknyc.org/event-search/the-scope-3-control-paradox-panel-networking-lunch?hsLang=en,https://luma.com/kep171yi,climateweeknyc.org/event-search (official),In-person,strong,6,energy / grid / power markets; industrial decarbonization / manufacturing; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),8,Candidate-pending-verification,Registration status/price/eligibility not verified.,the-scope-3-control-paradox-panel-networking-lunch,,,directory-tag only (description not retrieved),no
CW-0454,official-838,2026 State of Supply Chain Sustainability Report Launch - MIT,2026-09-23,11:00am-12:00pm,America/New_York (assumed; NYC listing),355 West 16th Street,,Manhattan,MIT Sustainable Supply Chain Lab,https://www.climateweeknyc.org/event-search/2026-state-of-supply-chain-sustainability-report-launch?hsLang=en,https://luma.com/0abvqxra,climateweeknyc.org/event-search (official),In-person,medium,4,industrial decarbonization / manufacturing; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/price/eligibility not verified.,2026-state-of-supply-chain-sustainability-report-launch,,,directory-tag only (description not retrieved),yes
CW-0553,official-838,Who’s Investing in Adaptation? A Family Office Roundtable,2026-09-23,11:00am-12:30pm,America/New_York (assumed; NYC listing),134 West 29th Street,,Manhattan,The Sidebar,https://www.climateweeknyc.org/event-search/whos-investing-in-adaptation-a-family-office-roundtable?hsLang=en,https://luma.com/y4rr9vy1,climateweeknyc.org/event-search (official),In-person,strong,2,climate finance / investment,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,whos-investing-in-adaptation-a-family-office-roundtable,,,directory-tag only (description not retrieved),no
CW-0400,official-838,"AEG NYC Health, Energy & Prosperity Action Challenge @ Climate Week NYC",2026-09-23,11:30am-04:30pm,America/New_York (assumed; NYC listing),250 W 34th St.,,,Advanced Energy Group,https://www.climateweeknyc.org/event-search/aeg-nyc-health-energy-equity-action-challenge-climate-week-nyc?hsLang=en,https://luma.com/nychep-cwnyc26,climateweeknyc.org/event-search (official),In-person,medium,3,energy / grid / power markets  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,aeg-nyc-health-energy-equity-action-challenge-climate-week-nyc,"11:30am - 04:30pm, Wednesday, September 23, 2026 250 W 34th St., New York, New York, 10119, United States Private event Register now 💡 The Mission Move from high-level strategy to immediate, collective action. This interactive session brings together NYC energy stakeholders, civic leaders, and sustainability innovators to address pressing climate and equity challenges, with a localized focus starting in the Bronx. 🎯 The Core Challenge Rather than a traditional seminar, this event focuses on coll",,primary-page (official description parsed 2026-09-10),yes
CW-0521,official-838,Towards COP31 Event with Neste and Outokumpu,2026-09-23,12:00pm-01:30pm,America/New_York (assumed; NYC listing),633 3rd Ave,,Manhattan,"UN Global Compact Network Finland, Neste, Outokumpu & Miltton",https://www.climateweeknyc.org/event-search/towards-cop31-event-with-neste-and-outokumpu?hsLang=en,https://tapahtumat.globalcompact.fi/expression-of-interest-towards-cop-31,climateweeknyc.org/event-search (official),In-person,strong,2,industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,towards-cop31-event-with-neste-and-outokumpu,,,directory-tag only (description not retrieved),no
CW-0516,official-838,Sovereignty and Liberation Summit,2026-09-23,12:00pm-03:00pm,America/New_York (assumed; NYC listing),NYU School of Law,,Manhattan,"Taproot Earth, the Just Transition Lawyering Network (JTLN), the Global Justice Clinic at NYU School of Law, and the Bernstein Institute for Human Rights at NYU School of Law",https://www.climateweeknyc.org/event-search/sovereignty-and-liberation-summit?hsLang=en,https://secure.everyaction.com/Gl7Y0HOJyUav-zWOtKtLOA2,climateweeknyc.org/event-search (official),In-person,strong,2,climate finance / investment,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,sovereignty-and-liberation-summit,,,directory-tag only (description not retrieved),no
CW-0716,official-838,Indonesia Solar Investment Forum 2026,2026-09-24,01:00pm-05:00pm,America/New_York (assumed; NYC listing),5 E 68th St,,Manhattan,SANARA Indonesia (Sustainability Network of Nusantara),https://www.climateweeknyc.org/event-search/indonesia-solar-investment-forum-2026?hsLang=en,https://luma.com/hpml01ar,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; climate finance / investment,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,indonesia-solar-investment-forum-2026,,,directory-tag only (description not retrieved),yes
CW-0598,official-838,Preparing for Emerging Mobility: Autonomous Vehicles and Mobility Horizons,2026-09-24,03:00pm-05:00pm,America/New_York (assumed; NYC listing),Main Event Space,,Manhattan,The NYU Rudin Center and the Parking Reform Network,https://www.climateweeknyc.org/event-search/preparing-for-emerging-mobility-autonomous-vehicles-and-mobility-horizons?hsLang=en,https://luma.com/parking-bfim,climateweeknyc.org/event-search (official),In-person,strong,4,software / data / AI infrastructure  [secondary: cities / urban systems; transport / mobility],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,preparing-for-emerging-mobility-autonomous-vehicles-and-mobility-horizons,,,directory-tag only (description not retrieved),no
CW-0673,official-838,"Rooted in Faith: Action for Food, Health, and Climate Resilience",2026-09-24,04:00pm-06:00pm,America/New_York (assumed; NYC listing),229 E 60th St.,,Manhattan,"Bread for the World, Interfaith Public Health Network, Buddhist Tzu Chi Foundation, Mercy For Animals, Chilis on Wheels",https://www.climateweeknyc.org/event-search/rooted-in-faith-action-for-food-health-and-climate-resilience?hsLang=en,https://luma.com/ehnjflul,climateweeknyc.org/event-search (official),In-person,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,rooted-in-faith-action-for-food-health-and-climate-resilience,,,directory-tag only (description not retrieved),no
CW-0733,official-838,"Creative Climate Forum Keynote and Closing — A Big, Bold, and Beautiful New World",2026-09-24,05:00pm-06:00pm,America/New_York (assumed; NYC listing),25 11th Avenue,,Manhattan,Human Impacts Institute,https://www.climateweeknyc.org/event-search/creative-climate-forum-keynote-and-closing-a-big-bold-and-beautiful-new-world?hsLang=en,https://www.eventbrite.com/e/keynote-and-closing-a-big-bold-and-beautiful-new-world-tickets-1996309483404?aff=odcleoeventsincollection,climateweeknyc.org/event-search (official),In-person,medium,5,energy / grid / power markets; climate finance / investment  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,creative-climate-forum-keynote-and-closing-a-big-bold-and-beautiful-new-world,,,directory-tag only (description not retrieved),no
CW-0644,official-838,Network and Learn with RLC: The Future of Tech in Food Rescue,2026-09-24,06:15pm-08:00pm,America/New_York (assumed; NYC listing),25 Broadway,,Manhattan,Rescuing Leftover Cuisine,https://www.climateweeknyc.org/event-search/network-and-learn-with-rlc-the-role-of-tech-in-surplus-food-rescue?hsLang=en,https://www.eventbrite.com/e/network-and-learn-with-rlc-the-future-of-tech-in-food-rescue-tickets-1997156285211,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,network-and-learn-with-rlc-the-role-of-tech-in-surplus-food-rescue,,,directory-tag only (description not retrieved),no
CW-0609,official-838,Climate Solutions Investing: A Systems Perspective,2026-09-24,08:00am-02:00pm,America/New_York (assumed; NYC listing),Input Physical Address,,,The Global Impact Investing Network (GIIN) and HSBC,https://www.climateweeknyc.org/event-search/climate-solutions-investing-a-systems-perspective?hsLang=en,https://luma.com/ywk36rzi,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; climate finance / investment,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,climate-solutions-investing-a-systems-perspective,,,directory-tag only (description not retrieved),yes
CW-0681,official-838,Climate Week Roundtable & Panel Series hosted by AP & AP Fund for Journalism,2026-09-24,09:00am-12:00pm,America/New_York (assumed; NYC listing),200 Liberty Street,,Manhattan,Associated Press,https://www.climateweeknyc.org/event-search/climate-week-roundtable-panel-series-hosted-by-ap-ap-fund-for-journalism?hsLang=en,https://www.eventbrite.com/e/1999110626699?aff=oddtdtcreator,climateweeknyc.org/event-search (official),Hybrid,strong,2,energy / grid / power markets,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,climate-week-roundtable-panel-series-hosted-by-ap-ap-fund-for-journalism,,,directory-tag only (description not retrieved),yes
CW-0664,official-838,Fashioning Impact: DEPLOY Founder's Talk Celebrating 20 years of Pioneering Circular Fashion,2026-09-24,10:00am-11:00am,America/New_York (assumed; NYC listing),176 9th Avenue,,Manhattan,DEPLOY,https://www.climateweeknyc.org/event-search/fashioning-impact-deploy-founders-talk-celebrating-20-years-of-pioneering-circular-fashion?hsLang=en,https://luma.com/apcx1bx5,climateweeknyc.org/event-search (official),In-person,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,fashioning-impact-deploy-founders-talk-celebrating-20-years-of-pioneering-circular-fashion,,,directory-tag only (description not retrieved),yes
CW-0586,official-838,IMPACT SUMMIT AMERICA | Impact Investing Conference for Asset Allocators,2026-09-24,11:30am-05:30pm,America/New_York (assumed; NYC listing),Harvard Club of New York City,,Manhattan,Phenix Capital Group,https://www.climateweeknyc.org/event-search/impact-summit-america?hsLang=en,https://impactevents.phenixcapitalgroup.com/impact-summit-america,climateweeknyc.org/event-search (official),In-person,medium,2,climate finance / investment,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,impact-summit-america,,,directory-tag only (description not retrieved),no
CW-0667,official-838,"13th Annual Alumni in Energy Symposium ""Planning During a Turbulent Energy Transition""",2026-09-24,12:30pm-05:45pm,America/New_York (assumed; NYC listing),31 W 52nd - St Ste 1900,,Manhattan,Vermont Law and Graduate School,https://www.climateweeknyc.org/event-search/13th-annual-alumni-in-energy-symposium-planning-during-a-turbulent-energy-transition?hsLang=en,https://nysba.org/events/institute-for-energy-and-the-environment-alumni-in-energy-symposium/,climateweeknyc.org/event-search (official),Hybrid,medium,2,energy / grid / power markets,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,13th-annual-alumni-in-energy-symposium-planning-during-a-turbulent-energy-transition,"12:30pm - 05:45pm, Thursday, September 24, 2026 31 W 52nd - St Ste 1900, Manhattan, New York, New York, 10019, United States Public event Register now Schedule of events include: 12:00-1:00 Doors Open – Networking 1:00-1:10 Opening Remarks 1:10-2:20 PANEL #1: Optimizing the Electric Transmission Grid – FERC Order 1920 and Beyond 2:20-2:35 Networking Break 2:35-3:45 PANEL #2: FERC’s Changing Policies and Practices for Approving Natural Gas Infrastructure 3:45-4:00 Networking Break 4:00-5:10 PANEL",,primary-page (official description parsed 2026-09-10),yes
CW-0781,official-838,Pilina Across the Pae'āina: A Climate Week Gathering,2026-09-25,02:00pm-06:00pm,America/New_York (assumed; NYC listing),58 Park Avenue,,Manhattan,Hawai'i Green Growth and Causeway Impact,https://www.climateweeknyc.org/event-search/pilina-across-the-paeaina-a-climate-week-gathering?hsLang=en,https://luma.com/kmrafvwb,climateweeknyc.org/event-search (official),In-person,strong,3,climate finance / investment  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/price/eligibility not verified.,pilina-across-the-paeaina-a-climate-week-gathering,,,directory-tag only (description not retrieved),no
CW-0760,official-838,Scaling Global Climate Solutions through Culture and Heritage: The Plan to Accelerate Heritage-Informed Decarbonization,2026-09-25,08:00am-11:30am,America/New_York (assumed; NYC listing),11 E Loop Rd,,Manhattan,"Climate Heritage Network, Cornell Atkinson Center for Sustainability, Cornell Gensler Family AAP NYC Center, Cornell AAP",https://www.climateweeknyc.org/event-search/scaling-global-climate-solutions-through-culture-and-heritage-the-plan-to-accelerate-heritage-informed-decarbonization?hsLang=en,https://www.eventbrite.com/e/scaling-global-climate-solutions-through-culture-and-heritage-tickets-1997803730738,climateweeknyc.org/event-search (official),In-person,strong,3,built world / data centers / real estate  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/price/eligibility not verified.,scaling-global-climate-solutions-through-culture-and-heritage-the-plan-to-accelerate-heritage-informed-decarbonization,,,directory-tag only (description not retrieved),yes
CW-0765,official-838,Korea Climate Tech Summit 2026,2026-09-25,08:30am-05:00pm,America/New_York (assumed; NYC listing),2 Pennsylvania Plaza,,Manhattan,Witness Creative Partners,https://www.climateweeknyc.org/event-search/korea-climate-tech-summit-2026?hsLang=en,https://luma.com/l2n9q5id,climateweeknyc.org/event-search (official),In-person,medium,6,energy / grid / power markets; climate finance / investment; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/price/eligibility not verified.,korea-climate-tech-summit-2026,,,directory-tag only (description not retrieved),no
CW-0753,official-838,"Global Forum on Circular Economy and Urban Resilience (Initiated by City of Yokohama, Japan)",2026-09-25,09:00am-04:00am,America/New_York (assumed; NYC listing),135 W 50th St,,Manhattan,City of Yokohama,https://www.climateweeknyc.org/event-search/global-forum-on-circular-economy-and-urban-resilience-initiated-by-city-of-yokohama?hsLang=en,https://luma.com/ohk6hfn7,climateweeknyc.org/event-search (official),In-person,medium,3,industrial decarbonization / manufacturing  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,global-forum-on-circular-economy-and-urban-resilience-initiated-by-city-of-yokohama,,,directory-tag only (description not retrieved),no
CW-0757,official-838,"Climate TechWalk | NYC, 9/25 w/ GrandResolve",2026-09-25,09:00am-10:00am,America/New_York (assumed; NYC listing),Central Park,,Manhattan,TechWalk w/ GrandResolve,https://www.climateweeknyc.org/event-search/climate-techwalk-nyc-925-w-grandresolve?hsLang=en,https://luma.com/pffisc1x,climateweeknyc.org/event-search (official),In-person,none,5,industrial decarbonization / manufacturing; software / data / AI infrastructure  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,climate-techwalk-nyc-925-w-grandresolve,,,directory-tag only (description not retrieved),no
CW-0780,official-838,Mental Health in a Disastrous Climate: Catalyzing Our Feelings to Mobilize Action for a Better Tomorrow,2026-09-25,11:00am-01:00pm,America/New_York (assumed; NYC listing),406A Comfort Road,,Manhattan,"Climate Cafe NYC, Climate Imaginarium, Climate Mental Health Network, Climate Psychology Alliance of North America, Good Grief Network, Humanity&Planet, Climate Junction",https://www.climateweeknyc.org/event-search/mental-health-in-a-disastrous-climate-catalyzing-our-feelings-to-mobilize-action-for-a-better-tomorrow?hsLang=en,https://luma.com/1u9h5u2m,climateweeknyc.org/event-search (official),In-person,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,mental-health-in-a-disastrous-climate-catalyzing-our-feelings-to-mobilize-action-for-a-better-tomorrow,,,directory-tag only (description not retrieved),no
CW-0776,official-838,Musical Chairs as Commons: The Resource Challenge,2026-09-25,12:30pm-02:00pm,America/New_York (assumed; NYC listing),150 1st Ave,,Manhattan,"Swissnex, DISSCO Dissemination–Science–Communication, Swiss Federal Office of Energy, Paul Scherrer Institut",https://www.climateweeknyc.org/event-search/musical-chairs-as-commons-the-resource-challenge?hsLang=en,https://swissnex.org/boston/event/assembly-musical-chairs-as-commons/,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),2,Candidate-pending-verification,Registration status/price/eligibility not verified.,musical-chairs-as-commons-the-resource-challenge,,,directory-tag only (description not retrieved),no
CW-0802,official-838,BIPOC Climate Justice Summit,2026-09-26,09:30am-06:30pm,America/New_York (assumed; NYC listing),200 Central Park W,,Manhattan,"HBCU Green Fund, ACE Observatory, National Technical Association, Columbia Climate School, American Museum of Natural History",https://www.climateweeknyc.org/event-search/bipoc-climate-justice-summit?hsLang=en,https://events.humanitix.com/climatejusticesummit2026,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),2,Candidate-pending-verification,Registration status/price/eligibility not verified.,bipoc-climate-justice-summit,,,directory-tag only (description not retrieved),no
ECO-ny-climate-week-kick-off,ecosystem-luma,NY Climate Week Kick-off,unknown,,America/New_York,860 Washington St,Midtown,,Ex-Tesla leaders,,https://partiful.com/e/N78BMVP7EcwQlLKKzIqM,CTVC guide (luma.com/nycwguide2026),Social,medium,4,Social,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/eligibility not fully verified.,,,,ecosystem-primary (Luma registration page),no
ECO-fwyj13ky,ecosystem-luma,Future Currence,unknown,,America/New_York,,Midtown Manhattan,Manhattan,Currence Events,,https://luma.com/fwyj13ky,CTVC guide (luma.com/nycwguide2026),Conference,medium,6,Conference,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/eligibility not fully verified.,fwyj13ky,"Full agenda on the event website: future.currence.ai
Imagine the power system in 2030 What does it look like? How is it shaped for, and by, AI? How does it…",,"ecosystem-primary (Luma registration page, 2026-09-10)",no
ECO-mtyh1vsw,ecosystem-luma,NYCW: Rewiring User Habits for Product-Market-Earth Fit,unknown,,America/New_York,,Manhattan,Manhattan,Climate Conscious Leaders,,https://luma.com/mtyh1vsw,CTVC guide (luma.com/nycwguide2026),Panel,medium,5,Panel,,Not stated (unverified),$10,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/eligibility not fully verified.,mtyh1vsw,"When building sustainable products, energy usage and supply chains only tell half the story. A significant part of a product’s environmental footprint can come…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-yg28ttv9,ecosystem-luma,Advancing Energy Innovation for a Resilient Urban Future,unknown,,America/New_York,Peter Cooper Village,East Village,,The New York Climate Exchange,,https://luma.com/yg28ttv9,CTVC guide (luma.com/nycwguide2026),Panel,medium,6,Panel,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/eligibility not fully verified.,yg28ttv9,"Join climate innovators, investors, policymakers, ecosystem enablers and industry experts at The Brant, Solar One's waterfront event space, for an exclusive…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-3d8g6aro,ecosystem-luma,A new West: The power of electricity markets to drive clean energy innovation and deployment,unknown,,America/New_York,"EDF New York City Office, 257 Park Ave S, 17th Floor",Gramercy,,EDF,,https://luma.com/3d8g6aro,CTVC guide (luma.com/nycwguide2026),Panel,medium,6,Panel,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/eligibility not fully verified.,3d8g6aro,The Western U.S. is entering a once-in-a-generation moment that will shape how electricity is shared across the region for decades to come. As electricity…,,"ecosystem-primary (Luma registration page, 2026-09-10)",no
ECO-931iahvl,ecosystem-luma,Sea Change: How the Ocean Anchors American Re-industrialization,unknown,,America/New_York,,Midtown East,,Propeller and J.P. Morgan,,https://luma.com/931iahvl,CTVC guide (luma.com/nycwguide2026),Panel,medium,6,Panel,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/eligibility not fully verified.,931iahvl,"Is the ocean the platform for rebuilding the American economy?
Come engage with experts working on grid-scale nuclear built in shipyards, wind powered data…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
